cell_line_id,drug,target_gene,target_token,target_rank,n_cells,top5,top10,top50,top100
CVCL_1550,Furosemide,SLC12A1,1279,,208772,False,False,False,False
CVCL_1635,Furosemide,SLC12A1,1279,,151928,False,False,False,False
CVCL_0371,Furosemide,SLC12A1,1279,,135482,False,False,False,False
CVCL_1547,Furosemide,SLC12A1,1279,,143000,False,False,False,False
CVCL_0131,Furosemide,SLC12A1,1279,,60678,False,False,False,False
CVCL_0480,Furosemide,SLC12A1,1279,,309246,False,False,False,False
CVCL_1495,Furosemide,SLC12A1,1279,,108714,False,False,False,False
CVCL_0293,Furosemide,SLC12A1,1279,,114416,False,False,False,False
CVCL_0366,Furosemide,SLC12A1,1279,,77036,False,False,False,False
CVCL_0069,Furosemide,SLC12A1,1279,,35248,False,False,False,False
CVCL_1715,Furosemide,SLC12A1,1279,,16624,False,False,False,False
CVCL_0428,Furosemide,SLC12A1,1279,,16838,False,False,False,False
CVCL_1119,Furosemide,SLC12A1,1279,,131380,False,False,False,False
CVCL_1055,Furosemide,SLC12A1,1279,,148976,False,False,False,False
CVCL_0397,Furosemide,SLC12A1,1279,,28216,False,False,False,False
CVCL_0459,Furosemide,SLC12A1,1279,,10188,False,False,False,False
CVCL_1577,Furosemide,SLC12A1,1279,,16614,False,False,False,False
CVCL_0292,Furosemide,SLC12A1,1279,,31556,False,False,False,False
CVCL_0320,Furosemide,SLC12A1,1279,,1218,False,False,False,False
CVCL_0293,Clotrimazole,CYP2A6,43035,,131536,False,False,False,False
CVCL_0428,Clotrimazole,CYP2A6,43035,,30058,False,False,False,False
CVCL_0366,Clotrimazole,CYP2A6,43035,,107280,False,False,False,False
CVCL_1547,Clotrimazole,CYP2A6,43035,,197564,False,False,False,False
CVCL_0371,Clotrimazole,CYP2A6,43035,,250786,False,False,False,False
CVCL_1717,Clotrimazole,CYP2A6,43035,,216034,False,False,False,False
CVCL_0069,Clotrimazole,CYP2A6,43035,,20710,False,False,False,False
CVCL_0480,Clotrimazole,CYP2A6,43035,,352642,False,False,False,False
CVCL_1119,Clotrimazole,CYP2A6,43035,,143010,False,False,False,False
CVCL_0292,Clotrimazole,CYP2A6,43035,,56356,False,False,False,False
CVCL_1724,Clotrimazole,CYP2A6,43035,,11432,False,False,False,False
CVCL_0152,Clotrimazole,CYP2A6,43035,,5776,False,False,False,False
CVCL_0459,Clotrimazole,CYP2A6,43035,,12072,False,False,False,False
CVCL_1550,Clotrimazole,CYP2A6,43035,,281032,False,False,False,False
CVCL_0397,Clotrimazole,CYP2A6,43035,,45780,False,False,False,False
CVCL_1635,Clotrimazole,CYP2A6,43035,,150350,False,False,False,False
CVCL_1055,Clotrimazole,CYP2A6,43035,,190716,False,False,False,False
CVCL_1495,Clotrimazole,CYP2A6,43035,,141064,False,False,False,False
CVCL_0131,Clotrimazole,CYP2A6,43035,,60532,False,False,False,False
CVCL_1715,Clotrimazole,CYP2A6,43035,,11742,False,False,False,False
CVCL_1381,Clotrimazole,CYP2A6,43035,,1164,False,False,False,False
CVCL_0359,Clotrimazole,CYP2A6,43035,,3046,False,False,False,False
CVCL_1495,Sodium Salicylate,PTGS2,1242,,91707,False,False,False,False
CVCL_0397,Sodium Salicylate,PTGS2,1242,,17008,False,False,False,False
CVCL_1550,Sodium Salicylate,PTGS2,1242,,133419,False,False,False,False
CVCL_1547,Sodium Salicylate,PTGS2,1242,,98001,False,False,False,False
CVCL_0366,Sodium Salicylate,PTGS2,1242,,53852,False,False,False,False
CVCL_0069,Sodium Salicylate,PTGS2,1242,,11267,False,False,False,False
CVCL_0292,Sodium Salicylate,PTGS2,1242,,19520,False,False,False,False
CVCL_0371,Sodium Salicylate,PTGS2,1242,,107725,False,False,False,False
CVCL_1119,Sodium Salicylate,PTGS2,1242,,56836,False,False,False,False
CVCL_0480,Sodium Salicylate,PTGS2,1242,,230364,False,False,False,False
CVCL_0428,Sodium Salicylate,PTGS2,1242,,8261,False,False,False,False
CVCL_0293,Sodium Salicylate,PTGS2,1242,,85502,False,False,False,False
CVCL_1635,Sodium Salicylate,PTGS2,1242,,99123,False,False,False,False
CVCL_0131,Sodium Salicylate,PTGS2,1242,,23133,False,False,False,False
CVCL_1717,Sodium Salicylate,PTGS2,1242,,116221,False,False,False,False
CVCL_1055,Sodium Salicylate,PTGS2,1242,,85612,False,False,False,False
CVCL_1715,Sodium Salicylate,PTGS2,1242,,13569,False,False,False,False
CVCL_1550,(R)-Verapamil (hydrochloride),ABCB1,1665,,154854,False,False,False,False
CVCL_0371,(R)-Verapamil (hydrochloride),ABCB1,1665,,112488,False,False,False,False
CVCL_1495,(R)-Verapamil (hydrochloride),ABCB1,1665,,90843,False,False,False,False
CVCL_1547,(R)-Verapamil (hydrochloride),ABCB1,1665,,152780,False,False,False,False
CVCL_0428,(R)-Verapamil (hydrochloride),ABCB1,1665,,21868,False,False,False,False
CVCL_0480,(R)-Verapamil (hydrochloride),ABCB1,1665,,271472,False,False,False,False
CVCL_1055,(R)-Verapamil (hydrochloride),ABCB1,1665,,178086,False,False,False,False
CVCL_0366,(R)-Verapamil (hydrochloride),ABCB1,1665,,67095,False,False,False,False
CVCL_1715,(R)-Verapamil (hydrochloride),ABCB1,1665,,4625,False,False,False,False
CVCL_0292,(R)-Verapamil (hydrochloride),ABCB1,1665,,20942,False,False,False,False
CVCL_0459,(R)-Verapamil (hydrochloride),ABCB1,1665,,9371,False,False,False,False
CVCL_1119,(R)-Verapamil (hydrochloride),ABCB1,1665,,96705,False,False,False,False
CVCL_1717,(R)-Verapamil (hydrochloride),ABCB1,1665,,121518,False,False,False,False
CVCL_1478,(R)-Verapamil (hydrochloride),ABCB1,1665,,1739,False,False,False,False
CVCL_1635,(R)-Verapamil (hydrochloride),ABCB1,1665,,70609,False,False,False,False
CVCL_0131,(R)-Verapamil (hydrochloride),ABCB1,1665,,28529,False,False,False,False
CVCL_0293,(R)-Verapamil (hydrochloride),ABCB1,1665,,61781,False,False,False,False
CVCL_1577,(R)-Verapamil (hydrochloride),ABCB1,1665,,18874,False,False,False,False
CVCL_0397,(R)-Verapamil (hydrochloride),ABCB1,1665,,18070,False,False,False,False
CVCL_1285,(R)-Verapamil (hydrochloride),ABCB1,1665,,8107,False,False,False,False
CVCL_1239,(R)-Verapamil (hydrochloride),ABCB1,1665,,735,False,False,False,False
CVCL_1495,Temsirolimus,MTOR,17846,,82341,False,False,False,False
CVCL_0293,Temsirolimus,MTOR,17846,,68341,False,False,False,False
CVCL_0480,Temsirolimus,MTOR,17846,,247410,False,False,False,False
CVCL_1550,Temsirolimus,MTOR,17846,,172101,False,False,False,False
CVCL_0292,Temsirolimus,MTOR,17846,,21144,False,False,False,False
CVCL_1119,Temsirolimus,MTOR,17846,6873.0,80423,False,False,False,False
CVCL_1547,Temsirolimus,MTOR,17846,,93518,False,False,False,False
CVCL_1635,Temsirolimus,MTOR,17846,,66554,False,False,False,False
CVCL_0371,Temsirolimus,MTOR,17846,,113110,False,False,False,False
CVCL_0131,Temsirolimus,MTOR,17846,,31975,False,False,False,False
CVCL_0366,Temsirolimus,MTOR,17846,,70813,False,False,False,False
CVCL_1055,Temsirolimus,MTOR,17846,,159316,False,False,False,False
CVCL_0428,Temsirolimus,MTOR,17846,,27818,False,False,False,False
CVCL_0069,Temsirolimus,MTOR,17846,,18683,False,False,False,False
CVCL_1577,Temsirolimus,MTOR,17846,,4518,False,False,False,False
CVCL_1717,Temsirolimus,MTOR,17846,,115604,False,False,False,False
CVCL_0459,Temsirolimus,MTOR,17846,,8934,False,False,False,False
CVCL_1724,Temsirolimus,MTOR,17846,,8240,False,False,False,False
CVCL_1285,Temsirolimus,MTOR,17846,,3712,False,False,False,False
CVCL_1531,Temsirolimus,MTOR,17846,,1197,False,False,False,False
CVCL_1478,Temsirolimus,MTOR,17846,,657,False,False,False,False
CVCL_0371,Tofacitinib,JAK1,10726,5913.0,337803,False,False,False,False
CVCL_1635,Tofacitinib,JAK1,10726,,203214,False,False,False,False
CVCL_0459,Tofacitinib,JAK1,10726,,18528,False,False,False,False
CVCL_1495,Tofacitinib,JAK1,10726,5276.0,224370,False,False,False,False
CVCL_1550,Tofacitinib,JAK1,10726,6349.0,285813,False,False,False,False
CVCL_1717,Tofacitinib,JAK1,10726,5978.0,283815,False,False,False,False
CVCL_0480,Tofacitinib,JAK1,10726,5981.0,395550,False,False,False,False
CVCL_0292,Tofacitinib,JAK1,10726,,48480,False,False,False,False
CVCL_0293,Tofacitinib,JAK1,10726,,177870,False,False,False,False
CVCL_1547,Tofacitinib,JAK1,10726,5258.0,187311,False,False,False,False
CVCL_0366,Tofacitinib,JAK1,10726,,99882,False,False,False,False
CVCL_0397,Tofacitinib,JAK1,10726,,115656,False,False,False,False
CVCL_1119,Tofacitinib,JAK1,10726,,134100,False,False,False,False
CVCL_1724,Tofacitinib,JAK1,10726,,13041,False,False,False,False
CVCL_0131,Tofacitinib,JAK1,10726,4662.0,92796,False,False,False,False
CVCL_1055,Tofacitinib,JAK1,10726,4877.0,143004,False,False,False,False
CVCL_0399,Tofacitinib,JAK1,10726,,3837,False,False,False,False
CVCL_1577,Tofacitinib,JAK1,10726,,5343,False,False,False,False
CVCL_0152,Tofacitinib,JAK1,10726,,5478,False,False,False,False
CVCL_0428,Tofacitinib,JAK1,10726,,33063,False,False,False,False
CVCL_0359,Tofacitinib,JAK1,10726,,3828,False,False,False,False
CVCL_0359,Trimetrexate,DHFR,28211,,8012,False,False,False,False
CVCL_1635,Trimetrexate,DHFR,28211,,54096,False,False,False,False
CVCL_0293,Trimetrexate,DHFR,28211,,56198,False,False,False,False
CVCL_1717,Trimetrexate,DHFR,28211,,67093,False,False,False,False
CVCL_0480,Trimetrexate,DHFR,28211,,158435,False,False,False,False
CVCL_1550,Trimetrexate,DHFR,28211,,102333,False,False,False,False
CVCL_1285,Trimetrexate,DHFR,28211,,6876,False,False,False,False
CVCL_1055,Trimetrexate,DHFR,28211,,74104,False,False,False,False
CVCL_0397,Trimetrexate,DHFR,28211,,22688,False,False,False,False
CVCL_0131,Trimetrexate,DHFR,28211,,40677,False,False,False,False
CVCL_0428,Trimetrexate,DHFR,28211,,17083,False,False,False,False
CVCL_1119,Trimetrexate,DHFR,28211,,58934,False,False,False,False
CVCL_1495,Trimetrexate,DHFR,28211,,43691,False,False,False,False
CVCL_1547,Trimetrexate,DHFR,28211,,85396,False,False,False,False
CVCL_0371,Trimetrexate,DHFR,28211,,88017,False,False,False,False
CVCL_0366,Trimetrexate,DHFR,28211,,64338,False,False,False,False
CVCL_1715,Trimetrexate,DHFR,28211,,4237,False,False,False,False
CVCL_1056,Trimetrexate,DHFR,28211,,1816,False,False,False,False
CVCL_0069,Trimetrexate,DHFR,28211,,15446,False,False,False,False
CVCL_1724,Trimetrexate,DHFR,28211,,3625,False,False,False,False
CVCL_1724,Gemfibrozil,PPARA,16342,,6935,False,False,False,False
CVCL_1495,Gemfibrozil,PPARA,16342,,277865,False,False,False,False
CVCL_0131,Gemfibrozil,PPARA,16342,,197020,False,False,False,False
CVCL_1119,Gemfibrozil,PPARA,16342,,260335,False,False,False,False
CVCL_0293,Gemfibrozil,PPARA,16342,,314975,False,False,False,False
CVCL_1055,Gemfibrozil,PPARA,16342,,330725,False,False,False,False
CVCL_0480,Gemfibrozil,PPARA,16342,,869495,False,False,False,False
CVCL_1547,Gemfibrozil,PPARA,16342,,488275,False,False,False,False
CVCL_1717,Gemfibrozil,PPARA,16342,,390280,False,False,False,False
CVCL_0371,Gemfibrozil,PPARA,16342,,442685,False,False,False,False
CVCL_0359,Gemfibrozil,PPARA,16342,,15240,False,False,False,False
CVCL_1635,Gemfibrozil,PPARA,16342,,327775,False,False,False,False
CVCL_0069,Gemfibrozil,PPARA,16342,,77270,False,False,False,False
CVCL_1550,Gemfibrozil,PPARA,16342,,603045,False,False,False,False
CVCL_1285,Gemfibrozil,PPARA,16342,,25615,False,False,False,False
CVCL_0366,Gemfibrozil,PPARA,16342,,235210,False,False,False,False
CVCL_0397,Gemfibrozil,PPARA,16342,,101785,False,False,False,False
CVCL_1577,Gemfibrozil,PPARA,16342,,29340,False,False,False,False
CVCL_0428,Gemfibrozil,PPARA,16342,,76920,False,False,False,False
CVCL_1715,Gemfibrozil,PPARA,16342,,58060,False,False,False,False
CVCL_0459,Gemfibrozil,PPARA,16342,,29715,False,False,False,False
CVCL_0131,Tolcapone,COMT,1996,,51544,False,False,False,False
CVCL_0293,Tolcapone,COMT,1996,,77715,False,False,False,False
CVCL_1285,Tolcapone,COMT,1996,,6058,False,False,False,False
CVCL_1119,Tolcapone,COMT,1996,,92913,False,False,False,False
CVCL_1055,Tolcapone,COMT,1996,,109138,False,False,False,False
CVCL_1717,Tolcapone,COMT,1996,,138010,False,False,False,False
CVCL_0480,Tolcapone,COMT,1996,5306.0,253533,False,False,False,False
CVCL_1547,Tolcapone,COMT,1996,,103912,False,False,False,False
CVCL_1635,Tolcapone,COMT,1996,,98515,False,False,False,False
CVCL_1550,Tolcapone,COMT,1996,6087.0,238005,False,False,False,False
CVCL_1495,Tolcapone,COMT,1996,,82412,False,False,False,False
CVCL_0397,Tolcapone,COMT,1996,,20553,False,False,False,False
CVCL_0069,Tolcapone,COMT,1996,,13643,False,False,False,False
CVCL_0371,Tolcapone,COMT,1996,,107310,False,False,False,False
CVCL_0459,Tolcapone,COMT,1996,,6348,False,False,False,False
CVCL_0292,Tolcapone,COMT,1996,,23407,False,False,False,False
CVCL_0366,Tolcapone,COMT,1996,,36923,False,False,False,False
CVCL_1531,Tolcapone,COMT,1996,,4236,False,False,False,False
CVCL_1724,Tolcapone,COMT,1996,,2730,False,False,False,False
CVCL_0293,Terfenadine,HRH1,17153,,75357,False,False,False,False
CVCL_1717,Terfenadine,HRH1,17153,,126705,False,False,False,False
CVCL_0131,Terfenadine,HRH1,17153,,62712,False,False,False,False
CVCL_1495,Terfenadine,HRH1,17153,,98380,False,False,False,False
CVCL_0371,Terfenadine,HRH1,17153,,127086,False,False,False,False
CVCL_1285,Terfenadine,HRH1,17153,,12764,False,False,False,False
CVCL_1635,Terfenadine,HRH1,17153,,95343,False,False,False,False
CVCL_0480,Terfenadine,HRH1,17153,,216079,False,False,False,False
CVCL_1547,Terfenadine,HRH1,17153,,142045,False,False,False,False
CVCL_1119,Terfenadine,HRH1,17153,,110252,False,False,False,False
CVCL_1550,Terfenadine,HRH1,17153,,184689,False,False,False,False
CVCL_0292,Terfenadine,HRH1,17153,,26511,False,False,False,False
CVCL_1724,Terfenadine,HRH1,17153,,5860,False,False,False,False
CVCL_0069,Terfenadine,HRH1,17153,,13926,False,False,False,False
CVCL_0397,Terfenadine,HRH1,17153,,43965,False,False,False,False
CVCL_0366,Terfenadine,HRH1,17153,,88239,False,False,False,False
CVCL_0428,Terfenadine,HRH1,17153,,19273,False,False,False,False
CVCL_1577,Terfenadine,HRH1,17153,,12597,False,False,False,False
CVCL_0152,Terfenadine,HRH1,17153,,1576,False,False,False,False
CVCL_1055,Terfenadine,HRH1,17153,,92069,False,False,False,False
CVCL_0359,Terfenadine,HRH1,17153,,5568,False,False,False,False
CVCL_0504,Terfenadine,HRH1,17153,,1114,False,False,False,False
CVCL_0459,Terfenadine,HRH1,17153,,12198,False,False,False,False
CVCL_0480,Aliskiren,REN,8469,6949.0,299653,False,False,False,False
CVCL_1550,Aliskiren,REN,8469,,204097,False,False,False,False
CVCL_1055,Aliskiren,REN,8469,5907.0,103979,False,False,False,False
CVCL_0131,Aliskiren,REN,8469,4796.0,45066,False,False,False,False
CVCL_1547,Aliskiren,REN,8469,,156941,False,False,False,False
CVCL_1635,Aliskiren,REN,8469,,121038,False,False,False,False
CVCL_1495,Aliskiren,REN,8469,,113370,False,False,False,False
CVCL_0069,Aliskiren,REN,8469,,23313,False,False,False,False
CVCL_0293,Aliskiren,REN,8469,,87623,False,False,False,False
CVCL_1119,Aliskiren,REN,8469,,107518,False,False,False,False
CVCL_1717,Aliskiren,REN,8469,,145632,False,False,False,False
CVCL_0366,Aliskiren,REN,8469,,77599,False,False,False,False
CVCL_0292,Aliskiren,REN,8469,,41876,False,False,False,False
CVCL_1285,Aliskiren,REN,8469,,9854,False,False,False,False
CVCL_0371,Aliskiren,REN,8469,,186344,False,False,False,False
CVCL_0459,Aliskiren,REN,8469,,4649,False,False,False,False
CVCL_1724,Aliskiren,REN,8469,,4742,False,False,False,False
CVCL_1715,Aliskiren,REN,8469,,14110,False,False,False,False
CVCL_1577,Aliskiren,REN,8469,,7696,False,False,False,False
CVCL_0397,Aliskiren,REN,8469,,30096,False,False,False,False
CVCL_1547,Fluvoxamine (maleate),SLC6A4,3554,,107738,False,False,False,False
CVCL_1119,Fluvoxamine (maleate),SLC6A4,3554,,64042,False,False,False,False
CVCL_1550,Fluvoxamine (maleate),SLC6A4,3554,,126115,False,False,False,False
CVCL_1717,Fluvoxamine (maleate),SLC6A4,3554,,74724,False,False,False,False
CVCL_1635,Fluvoxamine (maleate),SLC6A4,3554,,77495,False,False,False,False
CVCL_0480,Fluvoxamine (maleate),SLC6A4,3554,,178225,False,False,False,False
CVCL_0131,Fluvoxamine (maleate),SLC6A4,3554,,31128,False,False,False,False
CVCL_0366,Fluvoxamine (maleate),SLC6A4,3554,,42888,False,False,False,False
CVCL_0371,Fluvoxamine (maleate),SLC6A4,3554,,94829,False,False,False,False
CVCL_0069,Fluvoxamine (maleate),SLC6A4,3554,,16545,False,False,False,False
CVCL_1055,Fluvoxamine (maleate),SLC6A4,3554,,92300,False,False,False,False
CVCL_1495,Fluvoxamine (maleate),SLC6A4,3554,,55554,False,False,False,False
CVCL_0293,Fluvoxamine (maleate),SLC6A4,3554,,53981,False,False,False,False
CVCL_0292,Fluvoxamine (maleate),SLC6A4,3554,,20467,False,False,False,False
CVCL_0428,Fluvoxamine (maleate),SLC6A4,3554,,9705,False,False,False,False
CVCL_0359,Fluvoxamine (maleate),SLC6A4,3554,,2237,False,False,False,False
CVCL_1715,Fluvoxamine (maleate),SLC6A4,3554,,5397,False,False,False,False
CVCL_1478,Fluvoxamine (maleate),SLC6A4,3554,,2241,False,False,False,False
CVCL_1285,Fluvoxamine (maleate),SLC6A4,3554,,2332,False,False,False,False
CVCL_1239,Fluvoxamine (maleate),SLC6A4,3554,,773,False,False,False,False
CVCL_0397,Fluvoxamine (maleate),SLC6A4,3554,,19291,False,False,False,False
CVCL_1495,Idarubicin (hydrochloride),TOP2A,6488,,79615,False,False,False,False
CVCL_0480,Idarubicin (hydrochloride),TOP2A,6488,,277064,False,False,False,False
CVCL_1717,Idarubicin (hydrochloride),TOP2A,6488,,134621,False,False,False,False
CVCL_1635,Idarubicin (hydrochloride),TOP2A,6488,,103664,False,False,False,False
CVCL_0293,Idarubicin (hydrochloride),TOP2A,6488,,55115,False,False,False,False
CVCL_1550,Idarubicin (hydrochloride),TOP2A,6488,,213865,False,False,False,False
CVCL_0131,Idarubicin (hydrochloride),TOP2A,6488,,22099,False,False,False,False
CVCL_0292,Idarubicin (hydrochloride),TOP2A,6488,,24905,False,False,False,False
CVCL_0366,Idarubicin (hydrochloride),TOP2A,6488,,30242,False,False,False,False
CVCL_1119,Idarubicin (hydrochloride),TOP2A,6488,,100982,False,False,False,False
CVCL_0371,Idarubicin (hydrochloride),TOP2A,6488,,129548,False,False,False,False
CVCL_1547,Idarubicin (hydrochloride),TOP2A,6488,,128601,False,False,False,False
CVCL_1055,Idarubicin (hydrochloride),TOP2A,6488,,113948,False,False,False,False
CVCL_1577,Idarubicin (hydrochloride),TOP2A,6488,,5296,False,False,False,False
CVCL_1724,Idarubicin (hydrochloride),TOP2A,6488,,3588,False,False,False,False
CVCL_0397,Idarubicin (hydrochloride),TOP2A,6488,,29423,False,False,False,False
CVCL_0428,Idarubicin (hydrochloride),TOP2A,6488,,6594,False,False,False,False
CVCL_1715,Idarubicin (hydrochloride),TOP2A,6488,,9361,False,False,False,False
CVCL_1285,Idarubicin (hydrochloride),TOP2A,6488,,2093,False,False,False,False
CVCL_0399,Idarubicin (hydrochloride),TOP2A,6488,,5153,False,False,False,False
CVCL_0428,Elagolix sodium,GNRHR,3644,2310.0,16442,False,False,False,False
CVCL_0480,Elagolix sodium,GNRHR,3644,1846.0,196519,False,False,False,False
CVCL_0293,Elagolix sodium,GNRHR,3644,3165.0,60466,False,False,False,False
CVCL_1717,Elagolix sodium,GNRHR,3644,4437.0,91525,False,False,False,False
CVCL_1635,Elagolix sodium,GNRHR,3644,1071.0,83042,False,False,False,False
CVCL_1495,Elagolix sodium,GNRHR,3644,2835.0,74077,False,False,False,False
CVCL_1547,Elagolix sodium,GNRHR,3644,4634.0,111793,False,False,False,False
CVCL_1550,Elagolix sodium,GNRHR,3644,1047.0,109817,False,False,False,False
CVCL_0359,Elagolix sodium,GNRHR,3644,,1365,False,False,False,False
CVCL_0131,Elagolix sodium,GNRHR,3644,3669.0,45704,False,False,False,False
CVCL_0371,Elagolix sodium,GNRHR,3644,928.0,96791,False,False,False,False
CVCL_1119,Elagolix sodium,GNRHR,3644,2249.0,68242,False,False,False,False
CVCL_0366,Elagolix sodium,GNRHR,3644,3924.0,45933,False,False,False,False
CVCL_1055,Elagolix sodium,GNRHR,3644,4806.0,111821,False,False,False,False
CVCL_0397,Elagolix sodium,GNRHR,3644,2091.0,14294,False,False,False,False
CVCL_0069,Elagolix sodium,GNRHR,3644,2636.0,20040,False,False,False,False
CVCL_0292,Elagolix sodium,GNRHR,3644,2874.0,27062,False,False,False,False
CVCL_1577,Elagolix sodium,GNRHR,3644,,7244,False,False,False,False
CVCL_0480,Resveratrol,SIRT1,2068,3844.0,114940,False,False,False,False
CVCL_1717,Resveratrol,SIRT1,2068,2095.0,66556,False,False,False,False
CVCL_1495,Resveratrol,SIRT1,2068,2974.0,64491,False,False,False,False
CVCL_0371,Resveratrol,SIRT1,2068,3634.0,74637,False,False,False,False
CVCL_0131,Resveratrol,SIRT1,2068,2392.0,33352,False,False,False,False
CVCL_1635,Resveratrol,SIRT1,2068,3242.0,72357,False,False,False,False
CVCL_0397,Resveratrol,SIRT1,2068,1406.0,13369,False,False,False,False
CVCL_1119,Resveratrol,SIRT1,2068,2892.0,57291,False,False,False,False
CVCL_1547,Resveratrol,SIRT1,2068,2945.0,40155,False,False,False,False
CVCL_1550,Resveratrol,SIRT1,2068,4689.0,119140,False,False,False,False
CVCL_1055,Resveratrol,SIRT1,2068,3384.0,60861,False,False,False,False
