drug,cell_line_id,n_rows,target_genes,gene_ranks,best_rank,n_in_top5,n_in_top10,n_in_top50,n_in_top100
Triamcinolone,CVCL_1550,1926,NR3C1,{'NR3C1': 14577},14577.0,0,0,0,0
Triamcinolone,CVCL_0131,478,NR3C1,{'NR3C1': inf},inf,0,0,0,0
Triamcinolone,CVCL_1495,1154,NR3C1,{'NR3C1': 15944},15944.0,0,0,0,0
Triamcinolone,CVCL_1055,1153,NR3C1,{'NR3C1': 12989},12989.0,0,0,0,0
Triamcinolone,CVCL_1119,1383,NR3C1,{'NR3C1': inf},inf,0,0,0,0
Triamcinolone,CVCL_1724,97,NR3C1,{'NR3C1': inf},inf,0,0,0,0
Triamcinolone,CVCL_1239,25,NR3C1,{'NR3C1': inf},inf,0,0,0,0
Triamcinolone,CVCL_0069,290,NR3C1,{'NR3C1': 13158},13158.0,0,0,0,0
Triamcinolone,CVCL_1635,1314,NR3C1,{'NR3C1': 17685},17685.0,0,0,0,0
Triamcinolone,CVCL_0428,200,NR3C1,{'NR3C1': inf},inf,0,0,0,0
Triamcinolone,CVCL_1285,206,NR3C1,{'NR3C1': inf},inf,0,0,0,0
Triamcinolone,CVCL_0459,238,NR3C1,{'NR3C1': inf},inf,0,0,0,0
Triamcinolone,CVCL_0399,185,NR3C1,{'NR3C1': inf},inf,0,0,0,0
Triamcinolone,CVCL_1715,104,NR3C1,{'NR3C1': inf},inf,0,0,0,0
Triamcinolone,CVCL_0359,28,NR3C1,{'NR3C1': inf},inf,0,0,0,0
Triamcinolone,CVCL_0292,526,NR3C1,{'NR3C1': inf},inf,0,0,0,0
Olanzapine,CVCL_1717,21190,"ADRA1A,ADRA1B,ADRA1D,CHRM1,CHRM2,CHRM3,CHRM4,CHRM5,DRD2,DRD4,HTR2A,HTR2C,HTR6","{'ADRA1A': inf, 'ADRA1B': 8315, 'ADRA1D': inf, 'CHRM1': 9158, 'CHRM2': 15802, 'CHRM3': inf, 'CHRM4': 12333, 'CHRM5': 7431, 'DRD2': 1518, 'DRD4': inf, 'HTR2A': inf, 'HTR2C': 2966, 'HTR6': 1886}",1518.0,0,0,0,0
Olanzapine,CVCL_0480,36517,"ADRA1A,ADRA1B,ADRA1D,CHRM1,CHRM2,CHRM3,CHRM4,CHRM5,DRD2,DRD4,HTR2A,HTR2C,HTR6","{'ADRA1A': inf, 'ADRA1B': 11922, 'ADRA1D': inf, 'CHRM1': 8344, 'CHRM2': 16281, 'CHRM3': inf, 'CHRM4': 13279, 'CHRM5': 10682, 'DRD2': 1033, 'DRD4': inf, 'HTR2A': inf, 'HTR2C': 2129, 'HTR6': 14117}",1033.0,0,0,0,0
Olanzapine,CVCL_1495,17615,"ADRA1A,ADRA1B,ADRA1D,CHRM1,CHRM2,CHRM3,CHRM4,CHRM5,DRD2,DRD4,HTR2A,HTR2C,HTR6","{'ADRA1A': 17682, 'ADRA1B': 9074, 'ADRA1D': inf, 'CHRM1': 10976, 'CHRM2': inf, 'CHRM3': inf, 'CHRM4': 13280, 'CHRM5': 10203, 'DRD2': 5520, 'DRD4': inf, 'HTR2A': inf, 'HTR2C': 1671, 'HTR6': 14571}",1671.0,0,0,0,0
Olanzapine,CVCL_0293,17108,"ADRA1A,ADRA1B,ADRA1D,CHRM1,CHRM2,CHRM3,CHRM4,CHRM5,DRD2,DRD4,HTR2A,HTR2C,HTR6","{'ADRA1A': 17111, 'ADRA1B': 11562, 'ADRA1D': inf, 'CHRM1': 9572, 'CHRM2': inf, 'CHRM3': inf, 'CHRM4': 11287, 'CHRM5': 9566, 'DRD2': 2595, 'DRD4': inf, 'HTR2A': inf, 'HTR2C': 2567, 'HTR6': 2684}",2567.0,0,0,0,0
Olanzapine,CVCL_0428,2704,"ADRA1A,ADRA1B,ADRA1D,CHRM1,CHRM2,CHRM3,CHRM4,CHRM5,DRD2,DRD4,HTR2A,HTR2C,HTR6","{'ADRA1A': inf, 'ADRA1B': inf, 'ADRA1D': inf, 'CHRM1': 5835, 'CHRM2': inf, 'CHRM3': inf, 'CHRM4': inf, 'CHRM5': inf, 'DRD2': 4298, 'DRD4': inf, 'HTR2A': inf, 'HTR2C': 1288, 'HTR6': 2121}",1288.0,0,0,0,0
Olanzapine,CVCL_0459,1365,"ADRA1A,ADRA1B,ADRA1D,CHRM1,CHRM2,CHRM3,CHRM4,CHRM5,DRD2,DRD4,HTR2A,HTR2C,HTR6","{'ADRA1A': inf, 'ADRA1B': inf, 'ADRA1D': inf, 'CHRM1': inf, 'CHRM2': inf, 'CHRM3': inf, 'CHRM4': inf, 'CHRM5': inf, 'DRD2': 5127, 'DRD4': inf, 'HTR2A': inf, 'HTR2C': 2793, 'HTR6': 773}",773.0,0,0,0,0
Olanzapine,CVCL_1715,1794,"ADRA1A,ADRA1B,ADRA1D,CHRM1,CHRM2,CHRM3,CHRM4,CHRM5,DRD2,DRD4,HTR2A,HTR2C,HTR6","{'ADRA1A': inf, 'ADRA1B': 11725, 'ADRA1D': inf, 'CHRM1': 6701, 'CHRM2': inf, 'CHRM3': inf, 'CHRM4': inf, 'CHRM5': inf, 'DRD2': 2376, 'DRD4': inf, 'HTR2A': inf, 'HTR2C': 591, 'HTR6': 1234}",591.0,0,0,0,0
Olanzapine,CVCL_1550,26650,"ADRA1A,ADRA1B,ADRA1D,CHRM1,CHRM2,CHRM3,CHRM4,CHRM5,DRD2,DRD4,HTR2A,HTR2C,HTR6","{'ADRA1A': 19716, 'ADRA1B': 8026, 'ADRA1D': inf, 'CHRM1': 11885, 'CHRM2': 16098, 'CHRM3': inf, 'CHRM4': 13925, 'CHRM5': 10426, 'DRD2': 13577, 'DRD4': inf, 'HTR2A': inf, 'HTR2C': 1724, 'HTR6': 1522}",1522.0,0,0,0,0
Olanzapine,CVCL_0069,3848,"ADRA1A,ADRA1B,ADRA1D,CHRM1,CHRM2,CHRM3,CHRM4,CHRM5,DRD2,DRD4,HTR2A,HTR2C,HTR6","{'ADRA1A': inf, 'ADRA1B': 9644, 'ADRA1D': inf, 'CHRM1': inf, 'CHRM2': inf, 'CHRM3': inf, 'CHRM4': 11680, 'CHRM5': inf, 'DRD2': 4162, 'DRD4': inf, 'HTR2A': inf, 'HTR2C': 1932, 'HTR6': 2213}",1932.0,0,0,0,0
Olanzapine,CVCL_0366,10894,"ADRA1A,ADRA1B,ADRA1D,CHRM1,CHRM2,CHRM3,CHRM4,CHRM5,DRD2,DRD4,HTR2A,HTR2C,HTR6","{'ADRA1A': inf, 'ADRA1B': 7659, 'ADRA1D': inf, 'CHRM1': 10859, 'CHRM2': 16463, 'CHRM3': inf, 'CHRM4': 14936, 'CHRM5': 11202, 'DRD2': 2930, 'DRD4': inf, 'HTR2A': inf, 'HTR2C': 1392, 'HTR6': 3989}",1392.0,0,0,0,0
Olanzapine,CVCL_0131,6435,"ADRA1A,ADRA1B,ADRA1D,CHRM1,CHRM2,CHRM3,CHRM4,CHRM5,DRD2,DRD4,HTR2A,HTR2C,HTR6","{'ADRA1A': inf, 'ADRA1B': 5200, 'ADRA1D': inf, 'CHRM1': 5525, 'CHRM2': inf, 'CHRM3': inf, 'CHRM4': 11945, 'CHRM5': inf, 'DRD2': 2621, 'DRD4': inf, 'HTR2A': inf, 'HTR2C': 3131, 'HTR6': 439}",439.0,0,0,0,0
Olanzapine,CVCL_1577,1508,"ADRA1A,ADRA1B,ADRA1D,CHRM1,CHRM2,CHRM3,CHRM4,CHRM5,DRD2,DRD4,HTR2A,HTR2C,HTR6","{'ADRA1A': inf, 'ADRA1B': 11512, 'ADRA1D': inf, 'CHRM1': inf, 'CHRM2': inf, 'CHRM3': inf, 'CHRM4': inf, 'CHRM5': inf, 'DRD2': 2101, 'DRD4': inf, 'HTR2A': inf, 'HTR2C': 13, 'HTR6': 8174}",13.0,0,0,1,1
Olanzapine,CVCL_0371,23998,"ADRA1A,ADRA1B,ADRA1D,CHRM1,CHRM2,CHRM3,CHRM4,CHRM5,DRD2,DRD4,HTR2A,HTR2C,HTR6","{'ADRA1A': inf, 'ADRA1B': 3788, 'ADRA1D': inf, 'CHRM1': 9392, 'CHRM2': 14044, 'CHRM3': inf, 'CHRM4': 10265, 'CHRM5': 9681, 'DRD2': 1301, 'DRD4': inf, 'HTR2A': inf, 'HTR2C': 2585, 'HTR6': 3275}",1301.0,0,0,0,0
Olanzapine,CVCL_1055,15743,"ADRA1A,ADRA1B,ADRA1D,CHRM1,CHRM2,CHRM3,CHRM4,CHRM5,DRD2,DRD4,HTR2A,HTR2C,HTR6","{'ADRA1A': inf, 'ADRA1B': 10124, 'ADRA1D': inf, 'CHRM1': 9369, 'CHRM2': 14965, 'CHRM3': inf, 'CHRM4': 15959, 'CHRM5': 11271, 'DRD2': 1434, 'DRD4': inf, 'HTR2A': 18542, 'HTR2C': 832, 'HTR6': 1190}",832.0,0,0,0,0
Olanzapine,CVCL_1635,16939,"ADRA1A,ADRA1B,ADRA1D,CHRM1,CHRM2,CHRM3,CHRM4,CHRM5,DRD2,DRD4,HTR2A,HTR2C,HTR6","{'ADRA1A': 16670, 'ADRA1B': 9862, 'ADRA1D': inf, 'CHRM1': 8687, 'CHRM2': 14305, 'CHRM3': inf, 'CHRM4': 17496, 'CHRM5': 7386, 'DRD2': 1258, 'DRD4': inf, 'HTR2A': 17094, 'HTR2C': 1739, 'HTR6': 1616}",1258.0,0,0,0,0
Olanzapine,CVCL_1119,17498,"ADRA1A,ADRA1B,ADRA1D,CHRM1,CHRM2,CHRM3,CHRM4,CHRM5,DRD2,DRD4,HTR2A,HTR2C,HTR6","{'ADRA1A': 15060, 'ADRA1B': 10129, 'ADRA1D': inf, 'CHRM1': 10393, 'CHRM2': 13603, 'CHRM3': inf, 'CHRM4': 14805, 'CHRM5': 9931, 'DRD2': 2124, 'DRD4': inf, 'HTR2A': inf, 'HTR2C': 1388, 'HTR6': 2938}",1388.0,0,0,0,0
Olanzapine,CVCL_1547,21619,"ADRA1A,ADRA1B,ADRA1D,CHRM1,CHRM2,CHRM3,CHRM4,CHRM5,DRD2,DRD4,HTR2A,HTR2C,HTR6","{'ADRA1A': inf, 'ADRA1B': 14258, 'ADRA1D': inf, 'CHRM1': 9678, 'CHRM2': 11613, 'CHRM3': inf, 'CHRM4': 13688, 'CHRM5': 9892, 'DRD2': 2534, 'DRD4': inf, 'HTR2A': inf, 'HTR2C': 1331, 'HTR6': 352}",352.0,0,0,0,0
Olanzapine,CVCL_0359,533,"ADRA1A,ADRA1B,ADRA1D,CHRM1,CHRM2,CHRM3,CHRM4,CHRM5,DRD2,DRD4,HTR2A,HTR2C,HTR6","{'ADRA1A': inf, 'ADRA1B': 6100, 'ADRA1D': inf, 'CHRM1': inf, 'CHRM2': inf, 'CHRM3': inf, 'CHRM4': 4341, 'CHRM5': inf, 'DRD2': 2519, 'DRD4': inf, 'HTR2A': inf, 'HTR2C': 4869, 'HTR6': 943}",943.0,0,0,0,0
Olanzapine,CVCL_0546,26,"ADRA1A,ADRA1B,ADRA1D,CHRM1,CHRM2,CHRM3,CHRM4,CHRM5,DRD2,DRD4,HTR2A,HTR2C,HTR6","{'ADRA1A': inf, 'ADRA1B': inf, 'ADRA1D': inf, 'CHRM1': inf, 'CHRM2': inf, 'CHRM3': inf, 'CHRM4': inf, 'CHRM5': inf, 'DRD2': inf, 'DRD4': inf, 'HTR2A': inf, 'HTR2C': 78, 'HTR6': inf}",78.0,0,0,0,1
Olanzapine,CVCL_0397,5772,"ADRA1A,ADRA1B,ADRA1D,CHRM1,CHRM2,CHRM3,CHRM4,CHRM5,DRD2,DRD4,HTR2A,HTR2C,HTR6","{'ADRA1A': inf, 'ADRA1B': 4899, 'ADRA1D': inf, 'CHRM1': 10290, 'CHRM2': inf, 'CHRM3': inf, 'CHRM4': inf, 'CHRM5': 10314, 'DRD2': 2499, 'DRD4': inf, 'HTR2A': inf, 'HTR2C': 1358, 'HTR6': 2216}",1358.0,0,0,0,0
Olanzapine,CVCL_1531,559,"ADRA1A,ADRA1B,ADRA1D,CHRM1,CHRM2,CHRM3,CHRM4,CHRM5,DRD2,DRD4,HTR2A,HTR2C,HTR6","{'ADRA1A': inf, 'ADRA1B': inf, 'ADRA1D': inf, 'CHRM1': inf, 'CHRM2': inf, 'CHRM3': inf, 'CHRM4': inf, 'CHRM5': inf, 'DRD2': 1794, 'DRD4': inf, 'HTR2A': inf, 'HTR2C': 908, 'HTR6': 2828}",908.0,0,0,0,0
Olanzapine,CVCL_1724,858,"ADRA1A,ADRA1B,ADRA1D,CHRM1,CHRM2,CHRM3,CHRM4,CHRM5,DRD2,DRD4,HTR2A,HTR2C,HTR6","{'ADRA1A': inf, 'ADRA1B': inf, 'ADRA1D': inf, 'CHRM1': inf, 'CHRM2': inf, 'CHRM3': inf, 'CHRM4': inf, 'CHRM5': 4848, 'DRD2': 979, 'DRD4': inf, 'HTR2A': inf, 'HTR2C': 1582, 'HTR6': 2026}",979.0,0,0,0,0
Olanzapine,CVCL_1478,247,"ADRA1A,ADRA1B,ADRA1D,CHRM1,CHRM2,CHRM3,CHRM4,CHRM5,DRD2,DRD4,HTR2A,HTR2C,HTR6","{'ADRA1A': inf, 'ADRA1B': inf, 'ADRA1D': inf, 'CHRM1': inf, 'CHRM2': inf, 'CHRM3': inf, 'CHRM4': inf, 'CHRM5': inf, 'DRD2': inf, 'DRD4': inf, 'HTR2A': inf, 'HTR2C': 1519, 'HTR6': 3453}",1519.0,0,0,0,0
Rimonabant,CVCL_1495,1364,CNR1,{'CNR1': inf},inf,0,0,0,0
Rimonabant,CVCL_1547,1644,CNR1,{'CNR1': inf},inf,0,0,0,0
Rimonabant,CVCL_0293,1333,CNR1,{'CNR1': inf},inf,0,0,0,0
Rimonabant,CVCL_0366,904,CNR1,{'CNR1': inf},inf,0,0,0,0
Rimonabant,CVCL_1055,1243,CNR1,{'CNR1': inf},inf,0,0,0,0
Rimonabant,CVCL_0131,559,CNR1,{'CNR1': inf},inf,0,0,0,0
Rimonabant,CVCL_0371,1828,CNR1,{'CNR1': inf},inf,0,0,0,0
Rimonabant,CVCL_0428,243,CNR1,{'CNR1': inf},inf,0,0,0,0
Rimonabant,CVCL_1717,1575,CNR1,{'CNR1': inf},inf,0,0,0,0
Rimonabant,CVCL_0480,2652,CNR1,{'CNR1': inf},inf,0,0,0,0
Rimonabant,CVCL_0359,45,CNR1,{'CNR1': inf},inf,0,0,0,0
Rimonabant,CVCL_1119,1330,CNR1,{'CNR1': inf},inf,0,0,0,0
Rimonabant,CVCL_1635,1296,CNR1,{'CNR1': inf},inf,0,0,0,0
Rimonabant,CVCL_1478,28,CNR1,{'CNR1': inf},inf,0,0,0,0
Rimonabant,CVCL_1550,1943,CNR1,{'CNR1': inf},inf,0,0,0,0
Rimonabant,CVCL_0399,45,CNR1,{'CNR1': inf},inf,0,0,0,0
Rimonabant,CVCL_1577,97,CNR1,{'CNR1': inf},inf,0,0,0,0
Rimonabant,CVCL_1715,144,CNR1,{'CNR1': inf},inf,0,0,0,0
Rimonabant,CVCL_0069,326,CNR1,{'CNR1': inf},inf,0,0,0,0
Rimonabant,CVCL_0397,420,CNR1,{'CNR1': inf},inf,0,0,0,0
Rimonabant,CVCL_1285,116,CNR1,{'CNR1': inf},inf,0,0,0,0
Rimonabant,CVCL_0459,133,CNR1,{'CNR1': inf},inf,0,0,0,0
Pentagastrin,CVCL_0480,1960,CCKBR,{'CCKBR': inf},inf,0,0,0,0
Pentagastrin,CVCL_0293,1077,CCKBR,{'CCKBR': inf},inf,0,0,0,0
Pentagastrin,CVCL_1055,1073,CCKBR,{'CCKBR': inf},inf,0,0,0,0
Pentagastrin,CVCL_1547,1337,CCKBR,{'CCKBR': 19194},19194.0,0,0,0,0
Pentagastrin,CVCL_1635,917,CCKBR,{'CCKBR': inf},inf,0,0,0,0
Pentagastrin,CVCL_0292,546,CCKBR,{'CCKBR': inf},inf,0,0,0,0
Pentagastrin,CVCL_1717,1136,CCKBR,{'CCKBR': inf},inf,0,0,0,0
Pentagastrin,CVCL_1119,1151,CCKBR,{'CCKBR': inf},inf,0,0,0,0
Pentagastrin,CVCL_0428,239,CCKBR,{'CCKBR': inf},inf,0,0,0,0
Pentagastrin,CVCL_0131,588,CCKBR,{'CCKBR': 15485},15485.0,0,0,0,0
Pentagastrin,CVCL_1550,1412,CCKBR,{'CCKBR': inf},inf,0,0,0,0
Pentagastrin,CVCL_1495,890,CCKBR,{'CCKBR': inf},inf,0,0,0,0
Pentagastrin,CVCL_0371,1476,CCKBR,{'CCKBR': 17203},17203.0,0,0,0,0
Pentagastrin,CVCL_0397,338,CCKBR,{'CCKBR': inf},inf,0,0,0,0
Pentagastrin,CVCL_0366,529,CCKBR,{'CCKBR': inf},inf,0,0,0,0
Pentagastrin,CVCL_0069,244,CCKBR,{'CCKBR': inf},inf,0,0,0,0
Pentagastrin,CVCL_1724,138,CCKBR,{'CCKBR': inf},inf,0,0,0,0
Lumateperone (tosylate),CVCL_1550,3566,"DRD2,HTR2A","{'DRD2': 13598, 'HTR2A': inf}",13598.0,0,0,0,0
Lumateperone (tosylate),CVCL_0293,2824,"DRD2,HTR2A","{'DRD2': 1491, 'HTR2A': 16400}",1491.0,0,0,0,0
Lumateperone (tosylate),CVCL_1547,3484,"DRD2,HTR2A","{'DRD2': 3548, 'HTR2A': inf}",3548.0,0,0,0,0
Lumateperone (tosylate),CVCL_1495,2548,"DRD2,HTR2A","{'DRD2': 3456, 'HTR2A': inf}",3456.0,0,0,0,0
Lumateperone (tosylate),CVCL_1724,178,"DRD2,HTR2A","{'DRD2': 2559, 'HTR2A': inf}",2559.0,0,0,0,0
Lumateperone (tosylate),CVCL_1717,3054,"DRD2,HTR2A","{'DRD2': 1860, 'HTR2A': inf}",1860.0,0,0,0,0
Lumateperone (tosylate),CVCL_1055,2358,"DRD2,HTR2A","{'DRD2': 1502, 'HTR2A': inf}",1502.0,0,0,0,0
Lumateperone (tosylate),CVCL_0397,1042,"DRD2,HTR2A","{'DRD2': 2125, 'HTR2A': inf}",2125.0,0,0,0,0
Lumateperone (tosylate),CVCL_1715,278,"DRD2,HTR2A","{'DRD2': 5720, 'HTR2A': inf}",5720.0,0,0,0,0
Lumateperone (tosylate),CVCL_0366,1714,"DRD2,HTR2A","{'DRD2': 3131, 'HTR2A': inf}",3131.0,0,0,0,0
Lumateperone (tosylate),CVCL_0069,628,"DRD2,HTR2A","{'DRD2': 4957, 'HTR2A': inf}",4957.0,0,0,0,0
Lumateperone (tosylate),CVCL_0480,5290,"DRD2,HTR2A","{'DRD2': 1195, 'HTR2A': inf}",1195.0,0,0,0,0
Lumateperone (tosylate),CVCL_1285,208,"DRD2,HTR2A","{'DRD2': 3807, 'HTR2A': inf}",3807.0,0,0,0,0
Lumateperone (tosylate),CVCL_0371,3482,"DRD2,HTR2A","{'DRD2': 1342, 'HTR2A': inf}",1342.0,0,0,0,0
Lumateperone (tosylate),CVCL_0131,1290,"DRD2,HTR2A","{'DRD2': 3757, 'HTR2A': inf}",3757.0,0,0,0,0
Lumateperone (tosylate),CVCL_1635,2360,"DRD2,HTR2A","{'DRD2': 1822, 'HTR2A': inf}",1822.0,0,0,0,0
Lumateperone (tosylate),CVCL_1577,188,"DRD2,HTR2A","{'DRD2': 2739, 'HTR2A': inf}",2739.0,0,0,0,0
Lumateperone (tosylate),CVCL_0428,536,"DRD2,HTR2A","{'DRD2': 3770, 'HTR2A': inf}",3770.0,0,0,0,0
Lumateperone (tosylate),CVCL_0292,1170,"DRD2,HTR2A","{'DRD2': 1810, 'HTR2A': inf}",1810.0,0,0,0,0
Lumateperone (tosylate),CVCL_1119,2862,"DRD2,HTR2A","{'DRD2': 2903, 'HTR2A': inf}",2903.0,0,0,0,0
Lumateperone (tosylate),CVCL_0023,4,"DRD2,HTR2A","{'DRD2': inf, 'HTR2A': inf}",inf,0,0,0,0
Lumateperone (tosylate),CVCL_1478,80,"DRD2,HTR2A","{'DRD2': 6230, 'HTR2A': inf}",6230.0,0,0,0,0
Lumateperone (tosylate),CVCL_1531,66,"DRD2,HTR2A","{'DRD2': inf, 'HTR2A': inf}",inf,0,0,0,0
Lumateperone (tosylate),CVCL_0359,146,"DRD2,HTR2A","{'DRD2': 2784, 'HTR2A': inf}",2784.0,0,0,0,0
Relugolix,CVCL_1531,21,GNRHR,{'GNRHR': 2000},2000.0,0,0,0,0
Relugolix,CVCL_1717,1273,GNRHR,{'GNRHR': 1143},1143.0,0,0,0,0
Relugolix,CVCL_0293,1166,GNRHR,{'GNRHR': 2004},2004.0,0,0,0,0
Relugolix,CVCL_0371,1588,GNRHR,{'GNRHR': 1246},1246.0,0,0,0,0
Relugolix,CVCL_0480,2437,GNRHR,{'GNRHR': 2096},2096.0,0,0,0,0
Relugolix,CVCL_0131,514,GNRHR,{'GNRHR': 1726},1726.0,0,0,0,0
Relugolix,CVCL_1119,1291,GNRHR,{'GNRHR': 1286},1286.0,0,0,0,0
Relugolix,CVCL_0366,634,GNRHR,{'GNRHR': 2810},2810.0,0,0,0,0
Relugolix,CVCL_1055,1232,GNRHR,{'GNRHR': 7791},7791.0,0,0,0,0
Relugolix,CVCL_1547,1646,GNRHR,{'GNRHR': 3446},3446.0,0,0,0,0
Relugolix,CVCL_1550,1638,GNRHR,{'GNRHR': 997},997.0,0,0,0,0
Relugolix,CVCL_1635,1118,GNRHR,{'GNRHR': 2355},2355.0,0,0,0,0
Relugolix,CVCL_0069,285,GNRHR,{'GNRHR': 3337},3337.0,0,0,0,0
Relugolix,CVCL_1495,1144,GNRHR,{'GNRHR': 1319},1319.0,0,0,0,0
Relugolix,CVCL_0292,624,GNRHR,{'GNRHR': 4301},4301.0,0,0,0,0
Relugolix,CVCL_1724,119,GNRHR,{'GNRHR': 1351},1351.0,0,0,0,0
Relugolix,CVCL_0428,197,GNRHR,{'GNRHR': 5312},5312.0,0,0,0,0
Relugolix,CVCL_0459,318,GNRHR,{'GNRHR': 1637},1637.0,0,0,0,0
Relugolix,CVCL_0397,362,GNRHR,{'GNRHR': 1242},1242.0,0,0,0,0
Medroxyprogesterone acetate,CVCL_1055,1349,PGR,{'PGR': inf},inf,0,0,0,0
Medroxyprogesterone acetate,CVCL_1495,1265,PGR,{'PGR': inf},inf,0,0,0,0
Medroxyprogesterone acetate,CVCL_1550,1781,PGR,{'PGR': 18030},18030.0,0,0,0,0
Medroxyprogesterone acetate,CVCL_0359,79,PGR,{'PGR': inf},inf,0,0,0,0
Medroxyprogesterone acetate,CVCL_1119,1413,PGR,{'PGR': inf},inf,0,0,0,0
Medroxyprogesterone acetate,CVCL_1547,1787,PGR,{'PGR': 15372},15372.0,0,0,0,0
Medroxyprogesterone acetate,CVCL_0371,1663,PGR,{'PGR': inf},inf,0,0,0,0
Medroxyprogesterone acetate,CVCL_0428,376,PGR,{'PGR': inf},inf,0,0,0,0
Medroxyprogesterone acetate,CVCL_0480,2402,PGR,{'PGR': inf},inf,0,0,0,0
Medroxyprogesterone acetate,CVCL_0293,1165,PGR,{'PGR': inf},inf,0,0,0,0
Medroxyprogesterone acetate,CVCL_1635,1178,PGR,{'PGR': inf},inf,0,0,0,0
Medroxyprogesterone acetate,CVCL_0366,858,PGR,{'PGR': inf},inf,0,0,0,0
Medroxyprogesterone acetate,CVCL_1717,1486,PGR,{'PGR': inf},inf,0,0,0,0
Medroxyprogesterone acetate,CVCL_0069,500,PGR,{'PGR': inf},inf,0,0,0,0
Medroxyprogesterone acetate,CVCL_0131,904,PGR,{'PGR': inf},inf,0,0,0,0
Medroxyprogesterone acetate,CVCL_1285,157,PGR,{'PGR': inf},inf,0,0,0,0
Medroxyprogesterone acetate,CVCL_0397,440,PGR,{'PGR': inf},inf,0,0,0,0
Medroxyprogesterone acetate,CVCL_1577,86,PGR,{'PGR': inf},inf,0,0,0,0
Medroxyprogesterone acetate,CVCL_1715,77,PGR,{'PGR': inf},inf,0,0,0,0
Medroxyprogesterone acetate,CVCL_0459,180,PGR,{'PGR': inf},inf,0,0,0,0
Medroxyprogesterone acetate,CVCL_1478,49,PGR,{'PGR': inf},inf,0,0,0,0
Neratinib (maleate),CVCL_1495,2526,"EGFR,ERBB2","{'EGFR': 6775, 'ERBB2': inf}",6775.0,0,0,0,0
Neratinib (maleate),CVCL_1717,2884,"EGFR,ERBB2","{'EGFR': 13951, 'ERBB2': 15796}",13951.0,0,0,0,0
Neratinib (maleate),CVCL_1547,3556,"EGFR,ERBB2","{'EGFR': 2199, 'ERBB2': inf}",2199.0,0,0,0,0
Neratinib (maleate),CVCL_0371,3220,"EGFR,ERBB2","{'EGFR': 12302, 'ERBB2': inf}",12302.0,0,0,0,0
Neratinib (maleate),CVCL_0480,5520,"EGFR,ERBB2","{'EGFR': 11047, 'ERBB2': inf}",11047.0,0,0,0,0
Neratinib (maleate),CVCL_1119,2680,"EGFR,ERBB2","{'EGFR': 6816, 'ERBB2': 13988}",6816.0,0,0,0,0
Neratinib (maleate),CVCL_0069,872,"EGFR,ERBB2","{'EGFR': 5142, 'ERBB2': inf}",5142.0,0,0,0,0
Neratinib (maleate),CVCL_1055,2924,"EGFR,ERBB2","{'EGFR': 4642, 'ERBB2': 18790}",4642.0,0,0,0,0
Neratinib (maleate),CVCL_0131,1536,"EGFR,ERBB2","{'EGFR': 7969, 'ERBB2': inf}",7969.0,0,0,0,0
Neratinib (maleate),CVCL_0293,2212,"EGFR,ERBB2","{'EGFR': 12084, 'ERBB2': inf}",12084.0,0,0,0,0
Neratinib (maleate),CVCL_1550,3580,"EGFR,ERBB2","{'EGFR': 13381, 'ERBB2': 18078}",13381.0,0,0,0,0
Neratinib (maleate),CVCL_1635,2138,"EGFR,ERBB2","{'EGFR': 15472, 'ERBB2': inf}",15472.0,0,0,0,0
Neratinib (maleate),CVCL_0366,2094,"EGFR,ERBB2","{'EGFR': 9938, 'ERBB2': 16882}",9938.0,0,0,0,0
Neratinib (maleate),CVCL_0359,184,"EGFR,ERBB2","{'EGFR': 4253, 'ERBB2': inf}",4253.0,0,0,0,0
Neratinib (maleate),CVCL_0397,978,"EGFR,ERBB2","{'EGFR': 12017, 'ERBB2': inf}",12017.0,0,0,0,0
Neratinib (maleate),CVCL_0292,646,"EGFR,ERBB2","{'EGFR': inf, 'ERBB2': inf}",inf,0,0,0,0
Neratinib (maleate),CVCL_0428,768,"EGFR,ERBB2","{'EGFR': 12674, 'ERBB2': inf}",12674.0,0,0,0,0
Neratinib (maleate),CVCL_1577,188,"EGFR,ERBB2","{'EGFR': 8433, 'ERBB2': inf}",8433.0,0,0,0,0
Neratinib (maleate),CVCL_1724,196,"EGFR,ERBB2","{'EGFR': inf, 'ERBB2': inf}",inf,0,0,0,0
Neratinib (maleate),CVCL_1285,290,"EGFR,ERBB2","{'EGFR': inf, 'ERBB2': inf}",inf,0,0,0,0
Neratinib (maleate),CVCL_1478,54,"EGFR,ERBB2","{'EGFR': 2874, 'ERBB2': inf}",2874.0,0,0,0,0
Sinomenine,CVCL_1635,1043,OPRM1,{'OPRM1': 6183},6183.0,0,0,0,0
Sinomenine,CVCL_1717,1221,OPRM1,{'OPRM1': 7974},7974.0,0,0,0,0
Sinomenine,CVCL_1495,1014,OPRM1,{'OPRM1': 6858},6858.0,0,0,0,0
Sinomenine,CVCL_0397,412,OPRM1,{'OPRM1': 5949},5949.0,0,0,0,0
Sinomenine,CVCL_0359,40,OPRM1,{'OPRM1': 4622},4622.0,0,0,0,0
Sinomenine,CVCL_1547,1292,OPRM1,{'OPRM1': 3993},3993.0,0,0,0,0
Sinomenine,CVCL_0131,647,OPRM1,{'OPRM1': 11438},11438.0,0,0,0,0
Sinomenine,CVCL_0480,2058,OPRM1,{'OPRM1': 6854},6854.0,0,0,0,0
