drug,cell_line_id,n_cells,target_genes,gene_ranks,n_in_top5,n_in_top10,n_in_top50,n_in_top100,best_rank
Idarubicin (hydrochloride),CVCL_1055,950,TOP2A,{'TOP2A': 2425},0,0,0,0,2425
Idarubicin (hydrochloride),CVCL_1717,1507,TOP2A,{'TOP2A': 667},0,0,0,0,667
Idarubicin (hydrochloride),CVCL_0293,1130,TOP2A,{'TOP2A': 11424},0,0,0,0,11424
Idarubicin (hydrochloride),CVCL_0397,558,TOP2A,{'TOP2A': 274},0,0,0,0,274
Idarubicin (hydrochloride),CVCL_1119,1293,TOP2A,{'TOP2A': 46},0,0,1,1,46
Idarubicin (hydrochloride),CVCL_1724,82,TOP2A,{'TOP2A': 2469},0,0,0,0,2469
Idarubicin (hydrochloride),CVCL_1495,1160,TOP2A,{'TOP2A': 1694},0,0,0,0,1694
Idarubicin (hydrochloride),CVCL_0480,2567,TOP2A,{'TOP2A': 1029},0,0,0,0,1029
Idarubicin (hydrochloride),CVCL_0371,1817,TOP2A,{'TOP2A': 1090},0,0,0,0,1090
Idarubicin (hydrochloride),CVCL_0152,45,TOP2A,{'TOP2A': 884},0,0,0,0,884
Idarubicin (hydrochloride),CVCL_0069,174,TOP2A,{'TOP2A': 2225},0,0,0,0,2225
Idarubicin (hydrochloride),CVCL_1285,158,TOP2A,{'TOP2A': 1649},0,0,0,0,1649
Idarubicin (hydrochloride),CVCL_0292,618,TOP2A,{'TOP2A': 2186},0,0,0,0,2186
Idarubicin (hydrochloride),CVCL_0459,273,TOP2A,{'TOP2A': 1990},0,0,0,0,1990
Idarubicin (hydrochloride),CVCL_1715,164,TOP2A,{'TOP2A': 5237},0,0,0,0,5237
Idarubicin (hydrochloride),CVCL_0099,29,TOP2A,{'TOP2A': 7094},0,0,0,0,7094
Idarubicin (hydrochloride),CVCL_1478,14,TOP2A,{'TOP2A': 1815},0,0,0,0,1815
Idarubicin (hydrochloride),CVCL_1577,64,TOP2A,{'TOP2A': 358},0,0,0,0,358
Idarubicin (hydrochloride),CVCL_1531,26,TOP2A,{'TOP2A': 1131},0,0,0,0,1131
Idarubicin (hydrochloride),CVCL_0399,173,TOP2A,{'TOP2A': 777},0,0,0,0,777
Idarubicin (hydrochloride),CVCL_1731,89,TOP2A,{'TOP2A': 250},0,0,0,0,250
Idarubicin (hydrochloride),CVCL_1239,21,TOP2A,{'TOP2A': 2978},0,0,0,0,2978
Idarubicin (hydrochloride),CVCL_1381,21,TOP2A,{'TOP2A': 1448},0,0,0,0,1448
Idarubicin (hydrochloride),CVCL_0359,6,TOP2A,{'TOP2A': 1235},0,0,0,0,1235
Idarubicin (hydrochloride),CVCL_1125,1,TOP2A,{'TOP2A': 12796},0,0,0,0,12796
Idarubicin (hydrochloride),CVCL_1097,110,TOP2A,{'TOP2A': 539},0,0,0,0,539
Idarubicin (hydrochloride),CVCL_C466,97,TOP2A,{'TOP2A': 787},0,0,0,0,787
Idarubicin (hydrochloride),CVCL_1693,39,TOP2A,{'TOP2A': 2613},0,0,0,0,2613
Idarubicin (hydrochloride),CVCL_1098,85,TOP2A,{'TOP2A': 2597},0,0,0,0,2597
Idarubicin (hydrochloride),CVCL_1094,80,TOP2A,{'TOP2A': 5031},0,0,0,0,5031
Idarubicin (hydrochloride),CVCL_0023,92,TOP2A,{'TOP2A': 1378},0,0,0,0,1378
Idarubicin (hydrochloride),CVCL_1056,84,TOP2A,{'TOP2A': 1847},0,0,0,0,1847
Idarubicin (hydrochloride),CVCL_0332,77,TOP2A,{'TOP2A': 1912},0,0,0,0,1912
Idarubicin (hydrochloride),CVCL_1517,127,TOP2A,{'TOP2A': 3482},0,0,0,0,3482
Idarubicin (hydrochloride),CVCL_0179,64,TOP2A,{'TOP2A': 2428},0,0,0,0,2428
Idarubicin (hydrochloride),CVCL_0334,46,TOP2A,{'TOP2A': 254},0,0,0,0,254
Idarubicin (hydrochloride),CVCL_0546,12,TOP2A,{'TOP2A': 3099},0,0,0,0,3099
Idarubicin (hydrochloride),CVCL_0218,32,TOP2A,{'TOP2A': 2287},0,0,0,0,2287
Idarubicin (hydrochloride),CVCL_1716,1,TOP2A,{'TOP2A': 13074},0,0,0,0,13074
Idarubicin (hydrochloride),CVCL_0504,3,TOP2A,{'TOP2A': 13030},0,0,0,0,13030
Larotrectinib,CVCL_0131,765,"NTRK1,NTRK2,NTRK3","{'NTRK1': 23635, 'NTRK2': 7360, 'NTRK3': 9039}",0,0,0,0,7360
Larotrectinib,CVCL_0480,8553,"NTRK1,NTRK2,NTRK3","{'NTRK1': 18797, 'NTRK2': 2299, 'NTRK3': 5792}",0,0,0,0,2299
Larotrectinib,CVCL_0366,2220,"NTRK1,NTRK2,NTRK3","{'NTRK1': 10954, 'NTRK2': 6098, 'NTRK3': 9283}",0,0,0,0,6098
Larotrectinib,CVCL_1550,5124,"NTRK1,NTRK2,NTRK3","{'NTRK1': 14546, 'NTRK2': 4313, 'NTRK3': 8340}",0,0,0,0,4313
Larotrectinib,CVCL_1715,522,"NTRK1,NTRK2,NTRK3","{'NTRK1': 22961, 'NTRK2': 8260, 'NTRK3': 12519}",0,0,0,0,8260
Larotrectinib,CVCL_0371,5568,"NTRK1,NTRK2,NTRK3","{'NTRK1': 15397, 'NTRK2': 3068, 'NTRK3': 8979}",0,0,0,0,3068
Larotrectinib,CVCL_0293,3615,"NTRK1,NTRK2,NTRK3","{'NTRK1': 14415, 'NTRK2': 3586, 'NTRK3': 8396}",0,0,0,0,3586
Larotrectinib,CVCL_1547,5709,"NTRK1,NTRK2,NTRK3","{'NTRK1': 15604, 'NTRK2': 2112, 'NTRK3': 9721}",0,0,0,0,2112
Larotrectinib,CVCL_1717,4629,"NTRK1,NTRK2,NTRK3","{'NTRK1': 6815, 'NTRK2': 4706, 'NTRK3': 7067}",0,0,0,0,4706
Larotrectinib,CVCL_1635,4050,"NTRK1,NTRK2,NTRK3","{'NTRK1': 16247, 'NTRK2': 4178, 'NTRK3': 9071}",0,0,0,0,4178
Larotrectinib,CVCL_1495,4302,"NTRK1,NTRK2,NTRK3","{'NTRK1': 6282, 'NTRK2': 4004, 'NTRK3': 9037}",0,0,0,0,4004
Larotrectinib,CVCL_1055,4902,"NTRK1,NTRK2,NTRK3","{'NTRK1': 15104, 'NTRK2': 2321, 'NTRK3': 7095}",0,0,0,0,2321
Larotrectinib,CVCL_0428,456,"NTRK1,NTRK2,NTRK3","{'NTRK1': 12253, 'NTRK2': 4057, 'NTRK3': 7928}",0,0,0,0,4057
Larotrectinib,CVCL_0359,63,"NTRK1,NTRK2,NTRK3","{'NTRK1': 24541, 'NTRK2': 3933, 'NTRK3': 13715}",0,0,0,0,3933
Larotrectinib,CVCL_0069,909,"NTRK1,NTRK2,NTRK3","{'NTRK1': 11074, 'NTRK2': 5560, 'NTRK3': 8985}",0,0,0,0,5560
Larotrectinib,CVCL_1119,4344,"NTRK1,NTRK2,NTRK3","{'NTRK1': 15922, 'NTRK2': 3214, 'NTRK3': 11288}",0,0,0,0,3214
Larotrectinib,CVCL_0397,1161,"NTRK1,NTRK2,NTRK3","{'NTRK1': 4760, 'NTRK2': 3897, 'NTRK3': 12439}",0,0,0,0,3897
Larotrectinib,CVCL_0292,1719,"NTRK1,NTRK2,NTRK3","{'NTRK1': 26128, 'NTRK2': 4074, 'NTRK3': 8942}",0,0,0,0,4074
Larotrectinib,CVCL_1577,363,"NTRK1,NTRK2,NTRK3","{'NTRK1': 25975, 'NTRK2': 2460, 'NTRK3': 3984}",0,0,0,0,2460
Larotrectinib,CVCL_1531,99,"NTRK1,NTRK2,NTRK3","{'NTRK1': 29813, 'NTRK2': 4680, 'NTRK3': 9564}",0,0,0,0,4680
Larotrectinib,CVCL_0459,195,"NTRK1,NTRK2,NTRK3","{'NTRK1': 24924, 'NTRK2': 6031, 'NTRK3': 9158}",0,0,0,0,6031
Larotrectinib,CVCL_0152,18,"NTRK1,NTRK2,NTRK3","{'NTRK1': 24451, 'NTRK2': 4035, 'NTRK3': 14346}",0,0,0,0,4035
Larotrectinib,CVCL_1478,66,"NTRK1,NTRK2,NTRK3","{'NTRK1': 25081, 'NTRK2': 14446, 'NTRK3': 13616}",0,0,0,0,13616
Larotrectinib,CVCL_1724,207,"NTRK1,NTRK2,NTRK3","{'NTRK1': 22941, 'NTRK2': 3270, 'NTRK3': 10675}",0,0,0,0,3270
Larotrectinib,CVCL_0399,90,"NTRK1,NTRK2,NTRK3","{'NTRK1': 24583, 'NTRK2': 1377, 'NTRK3': 4487}",0,0,0,0,1377
Larotrectinib,CVCL_1285,138,"NTRK1,NTRK2,NTRK3","{'NTRK1': 24801, 'NTRK2': 15255, 'NTRK3': 16647}",0,0,0,0,15255
Larotrectinib,CVCL_0099,45,"NTRK1,NTRK2,NTRK3","{'NTRK1': 24987, 'NTRK2': 3910, 'NTRK3': 13537}",0,0,0,0,3910
Larotrectinib,CVCL_0320,3,"NTRK1,NTRK2,NTRK3","{'NTRK1': 27033, 'NTRK2': 2694, 'NTRK3': 13292}",0,0,0,0,2694
Larotrectinib,CVCL_1731,9,"NTRK1,NTRK2,NTRK3","{'NTRK1': 24412, 'NTRK2': 3042, 'NTRK3': 13475}",0,0,0,0,3042
Larotrectinib,CVCL_1716,6,"NTRK1,NTRK2,NTRK3","{'NTRK1': 24443, 'NTRK2': 3084, 'NTRK3': 13365}",0,0,0,0,3084
Larotrectinib,CVCL_1239,9,"NTRK1,NTRK2,NTRK3","{'NTRK1': 24531, 'NTRK2': 2937, 'NTRK3': 13271}",0,0,0,0,2937
Larotrectinib,CVCL_1097,21,"NTRK1,NTRK2,NTRK3","{'NTRK1': 25117, 'NTRK2': 14336, 'NTRK3': 13449}",0,0,0,0,13449
Larotrectinib,CVCL_0023,21,"NTRK1,NTRK2,NTRK3","{'NTRK1': 25132, 'NTRK2': 14548, 'NTRK3': 13702}",0,0,0,0,13702
Larotrectinib,CVCL_1693,3,"NTRK1,NTRK2,NTRK3","{'NTRK1': 27026, 'NTRK2': 3213, 'NTRK3': 13309}",0,0,0,0,3213
Larotrectinib,CVCL_1517,12,"NTRK1,NTRK2,NTRK3","{'NTRK1': 24980, 'NTRK2': 5044, 'NTRK3': 13784}",0,0,0,0,5044
Larotrectinib,CVCL_1056,18,"NTRK1,NTRK2,NTRK3","{'NTRK1': 25022, 'NTRK2': 14344, 'NTRK3': 13762}",0,0,0,0,13762
Larotrectinib,CVCL_1094,15,"NTRK1,NTRK2,NTRK3","{'NTRK1': 24959, 'NTRK2': 2154, 'NTRK3': 14470}",0,0,0,0,2154
Larotrectinib,CVCL_0332,6,"NTRK1,NTRK2,NTRK3","{'NTRK1': 24580, 'NTRK2': 1448, 'NTRK3': 14421}",0,0,0,0,1448
Larotrectinib,CVCL_0546,6,"NTRK1,NTRK2,NTRK3","{'NTRK1': 24581, 'NTRK2': 3641, 'NTRK3': 13519}",0,0,0,0,3641
Larotrectinib,CVCL_C466,12,"NTRK1,NTRK2,NTRK3","{'NTRK1': 24583, 'NTRK2': 4591, 'NTRK3': 930}",0,0,0,0,930
Larotrectinib,CVCL_0334,3,"NTRK1,NTRK2,NTRK3","{'NTRK1': 26713, 'NTRK2': 4140, 'NTRK3': 13475}",0,0,0,0,4140
Larotrectinib,CVCL_0504,9,"NTRK1,NTRK2,NTRK3","{'NTRK1': 24449, 'NTRK2': 4133, 'NTRK3': 14199}",0,0,0,0,4133
Larotrectinib,CVCL_1098,3,"NTRK1,NTRK2,NTRK3","{'NTRK1': 24431, 'NTRK2': 2736, 'NTRK3': 13528}",0,0,0,0,2736
Larotrectinib,CVCL_1381,3,"NTRK1,NTRK2,NTRK3","{'NTRK1': 27030, 'NTRK2': 2689, 'NTRK3': 465}",0,0,0,0,465
Larotrectinib,CVCL_0179,6,"NTRK1,NTRK2,NTRK3","{'NTRK1': 24476, 'NTRK2': 3967, 'NTRK3': 14195}",0,0,0,0,3967
Larotrectinib,CVCL_0218,3,"NTRK1,NTRK2,NTRK3","{'NTRK1': 24427, 'NTRK2': 2687, 'NTRK3': 13297}",0,0,0,0,2687
Lenalidomide (hemihydrate),CVCL_0480,5997,"CRBN,IKZF1,IKZF3","{'CRBN': 6119, 'IKZF1': 7790, 'IKZF3': 15734}",0,0,0,0,6119
Lenalidomide (hemihydrate),CVCL_1547,4047,"CRBN,IKZF1,IKZF3","{'CRBN': 8488, 'IKZF1': 1634, 'IKZF3': 16964}",0,0,0,0,1634
Lenalidomide (hemihydrate),CVCL_0366,1923,"CRBN,IKZF1,IKZF3","{'CRBN': 11688, 'IKZF1': 956, 'IKZF3': 14302}",0,0,0,0,956
Lenalidomide (hemihydrate),CVCL_0293,3399,"CRBN,IKZF1,IKZF3","{'CRBN': 5263, 'IKZF1': 3122, 'IKZF3': 16081}",0,0,0,0,3122
Lenalidomide (hemihydrate),CVCL_0131,2442,"CRBN,IKZF1,IKZF3","{'CRBN': 5735, 'IKZF1': 8446, 'IKZF3': 28189}",0,0,0,0,5735
Lenalidomide (hemihydrate),CVCL_0371,4491,"CRBN,IKZF1,IKZF3","{'CRBN': 5830, 'IKZF1': 729, 'IKZF3': 16585}",0,0,0,0,729
Lenalidomide (hemihydrate),CVCL_1717,3768,"CRBN,IKZF1,IKZF3","{'CRBN': 3044, 'IKZF1': 1532, 'IKZF3': 16626}",0,0,0,0,1532
Lenalidomide (hemihydrate),CVCL_0292,1125,"CRBN,IKZF1,IKZF3","{'CRBN': 10185, 'IKZF1': 1121, 'IKZF3': 27330}",0,0,0,0,1121
Lenalidomide (hemihydrate),CVCL_0399,996,"CRBN,IKZF1,IKZF3","{'CRBN': 4340, 'IKZF1': 2468, 'IKZF3': 15696}",0,0,0,0,2468
Lenalidomide (hemihydrate),CVCL_0428,1164,"CRBN,IKZF1,IKZF3","{'CRBN': 4157, 'IKZF1': 3036, 'IKZF3': 13032}",0,0,0,0,3036
Lenalidomide (hemihydrate),CVCL_1285,855,"CRBN,IKZF1,IKZF3","{'CRBN': 4781, 'IKZF1': 12478, 'IKZF3': 28063}",0,0,0,0,4781
Lenalidomide (hemihydrate),CVCL_1119,3975,"CRBN,IKZF1,IKZF3","{'CRBN': 5073, 'IKZF1': 622, 'IKZF3': 16154}",0,0,0,0,622
Lenalidomide (hemihydrate),CVCL_0397,1362,"CRBN,IKZF1,IKZF3","{'CRBN': 3426, 'IKZF1': 1502, 'IKZF3': 15056}",0,0,0,0,1502
Lenalidomide (hemihydrate),CVCL_1495,2937,"CRBN,IKZF1,IKZF3","{'CRBN': 4337, 'IKZF1': 1561, 'IKZF3': 29980}",0,0,0,0,1561
Lenalidomide (hemihydrate),CVCL_1550,5058,"CRBN,IKZF1,IKZF3","{'CRBN': 5422, 'IKZF1': 812, 'IKZF3': 30412}",0,0,0,0,812
Lenalidomide (hemihydrate),CVCL_1055,3480,"CRBN,IKZF1,IKZF3","{'CRBN': 6016, 'IKZF1': 702, 'IKZF3': 26466}",0,0,0,0,702
Lenalidomide (hemihydrate),CVCL_1056,510,"CRBN,IKZF1,IKZF3","{'CRBN': 3833, 'IKZF1': 3510, 'IKZF3': 14320}",0,0,0,0,3510
Lenalidomide (hemihydrate),CVCL_0069,1119,"CRBN,IKZF1,IKZF3","{'CRBN': 4776, 'IKZF1': 2417, 'IKZF3': 28710}",0,0,0,0,2417
Lenalidomide (hemihydrate),CVCL_1635,3144,"CRBN,IKZF1,IKZF3","{'CRBN': 5495, 'IKZF1': 1727, 'IKZF3': 29905}",0,0,0,0,1727
Lenalidomide (hemihydrate),CVCL_0099,276,"CRBN,IKZF1,IKZF3","{'CRBN': 6885, 'IKZF1': 689, 'IKZF3': 10513}",0,0,0,0,689
Lenalidomide (hemihydrate),CVCL_0359,246,"CRBN,IKZF1,IKZF3","{'CRBN': 6131, 'IKZF1': 1544, 'IKZF3': 16102}",0,0,0,0,1544
Lenalidomide (hemihydrate),CVCL_1724,396,"CRBN,IKZF1,IKZF3","{'CRBN': 11806, 'IKZF1': 1052, 'IKZF3': 18452}",0,0,0,0,1052
Lenalidomide (hemihydrate),CVCL_1577,237,"CRBN,IKZF1,IKZF3","{'CRBN': 10276, 'IKZF1': 113, 'IKZF3': 10979}",0,0,0,0,113
Lenalidomide (hemihydrate),CVCL_1731,294,"CRBN,IKZF1,IKZF3","{'CRBN': 4233, 'IKZF1': 792, 'IKZF3': 11910}",0,0,0,0,792
Lenalidomide (hemihydrate),CVCL_0459,1245,"CRBN,IKZF1,IKZF3","{'CRBN': 5274, 'IKZF1': 603, 'IKZF3': 28699}",0,0,0,0,603
Lenalidomide (hemihydrate),CVCL_1478,183,"CRBN,IKZF1,IKZF3","{'CRBN': 16755, 'IKZF1': 1062, 'IKZF3': 8987}",0,0,0,0,1062
Lenalidomide (hemihydrate),CVCL_1239,168,"CRBN,IKZF1,IKZF3","{'CRBN': 1392, 'IKZF1': 1718, 'IKZF3': 13510}",0,0,0,0,1392
Lenalidomide (hemihydrate),CVCL_0546,345,"CRBN,IKZF1,IKZF3","{'CRBN': 4686, 'IKZF1': 3692, 'IKZF3': 16629}",0,0,0,0,3692
Lenalidomide (hemihydrate),CVCL_1715,165,"CRBN,IKZF1,IKZF3","{'CRBN': 3512, 'IKZF1': 1548, 'IKZF3': 12056}",0,0,0,0,1548
Lenalidomide (hemihydrate),CVCL_1531,96,"CRBN,IKZF1,IKZF3","{'CRBN': 8108, 'IKZF1': 292, 'IKZF3': 10704}",0,0,0,0,292
Lenalidomide (hemihydrate),CVCL_1381,363,"CRBN,IKZF1,IKZF3","{'CRBN': 3779, 'IKZF1': 3182, 'IKZF3': 16842}",0,0,0,0,3182
Lenalidomide (hemihydrate),CVCL_0152,339,"CRBN,IKZF1,IKZF3","{'CRBN': 2270, 'IKZF1': 1189, 'IKZF3': 16233}",0,0,0,0,1189
Lenalidomide (hemihydrate),CVCL_0320,3,"CRBN,IKZF1,IKZF3","{'CRBN': 14518, 'IKZF1': 26665, 'IKZF3': 981}",0,0,0,0,981
Lenalidomide (hemihydrate),CVCL_0332,372,"CRBN,IKZF1,IKZF3","{'CRBN': 3165, 'IKZF1': 3183, 'IKZF3': 14167}",0,0,0,0,3165
Lenalidomide (hemihydrate),CVCL_0179,273,"CRBN,IKZF1,IKZF3","{'CRBN': 2568, 'IKZF1': 1976, 'IKZF3': 17498}",0,0,0,0,1976
Lenalidomide (hemihydrate),CVCL_0023,585,"CRBN,IKZF1,IKZF3","{'CRBN': 3723, 'IKZF1': 978, 'IKZF3': 29092}",0,0,0,0,978
Lenalidomide (hemihydrate),CVCL_1125,18,"CRBN,IKZF1,IKZF3","{'CRBN': 10563, 'IKZF1': 340, 'IKZF3': 3242}",0,0,0,0,340
Lenalidomide (hemihydrate),CVCL_0504,279,"CRBN,IKZF1,IKZF3","{'CRBN': 2669, 'IKZF1': 4636, 'IKZF3': 17126}",0,0,0,0,2669
Lenalidomide (hemihydrate),CVCL_1097,372,"CRBN,IKZF1,IKZF3","{'CRBN': 3553, 'IKZF1': 6034, 'IKZF3': 10412}",0,0,0,0,3553
Lenalidomide (hemihydrate),CVCL_1098,267,"CRBN,IKZF1,IKZF3","{'CRBN': 9111, 'IKZF1': 1327, 'IKZF3': 11052}",0,0,0,0,1327
Lenalidomide (hemihydrate),CVCL_1517,507,"CRBN,IKZF1,IKZF3","{'CRBN': 5532, 'IKZF1': 1376, 'IKZF3': 12691}",0,0,0,0,1376
Lenalidomide (hemihydrate),CVCL_1693,210,"CRBN,IKZF1,IKZF3","{'CRBN': 6779, 'IKZF1': 705, 'IKZF3': 13138}",0,0,0,0,705
Lenalidomide (hemihydrate),CVCL_0218,198,"CRBN,IKZF1,IKZF3","{'CRBN': 7621, 'IKZF1': 1151, 'IKZF3': 16234}",0,0,0,0,1151
Lenalidomide (hemihydrate),CVCL_C466,318,"CRBN,IKZF1,IKZF3","{'CRBN': 3966, 'IKZF1': 5195, 'IKZF3': 12175}",0,0,0,0,3966
Lenalidomide (hemihydrate),CVCL_1094,279,"CRBN,IKZF1,IKZF3","{'CRBN': 4250, 'IKZF1': 1490, 'IKZF3': 17072}",0,0,0,0,1490
Lenalidomide (hemihydrate),CVCL_0334,159,"CRBN,IKZF1,IKZF3","{'CRBN': 5869, 'IKZF1': 345, 'IKZF3': 3998}",0,0,0,0,345
Lenalidomide (hemihydrate),CVCL_1716,15,"CRBN,IKZF1,IKZF3","{'CRBN': 10189, 'IKZF1': 26262, 'IKZF3': 4104}",0,0,0,0,4104
Lidocaine (hydrochloride),CVCL_0397,906,"MAP2K1,MAPK1,NFKB1","{'MAP2K1': 10086, 'MAPK1': 18333, 'NFKB1': 16737}",0,0,0,0,10086
Lidocaine (hydrochloride),CVCL_0480,3684,"MAP2K1,MAPK1,NFKB1","{'MAP2K1': 9778, 'MAPK1': 11538, 'NFKB1': 23622}",0,0,0,0,9778
Lidocaine (hydrochloride),CVCL_1119,2406,"MAP2K1,MAPK1,NFKB1","{'MAP2K1': 9848, 'MAPK1': 16194, 'NFKB1': 17164}",0,0,0,0,9848
Lidocaine (hydrochloride),CVCL_0371,2490,"MAP2K1,MAPK1,NFKB1","{'MAP2K1': 10822, 'MAPK1': 16291, 'NFKB1': 20423}",0,0,0,0,10822
Lidocaine (hydrochloride),CVCL_1550,3168,"MAP2K1,MAPK1,NFKB1","{'MAP2K1': 10109, 'MAPK1': 9760, 'NFKB1': 22793}",0,0,0,0,9760
Lidocaine (hydrochloride),CVCL_1717,2124,"MAP2K1,MAPK1,NFKB1","{'MAP2K1': 10616, 'MAPK1': 12085, 'NFKB1': 22961}",0,0,0,0,10616
Lidocaine (hydrochloride),CVCL_1547,2262,"MAP2K1,MAPK1,NFKB1","{'MAP2K1': 8827, 'MAPK1': 21627, 'NFKB1': 20774}",0,0,0,0,8827
Lidocaine (hydrochloride),CVCL_0069,606,"MAP2K1,MAPK1,NFKB1","{'MAP2K1': 10024, 'MAPK1': 16460, 'NFKB1': 20167}",0,0,0,0,10024
Lidocaine (hydrochloride),CVCL_1055,2208,"MAP2K1,MAPK1,NFKB1","{'MAP2K1': 11673, 'MAPK1': 14772, 'NFKB1': 18881}",0,0,0,0,11673
Lidocaine (hydrochloride),CVCL_1635,1599,"MAP2K1,MAPK1,NFKB1","{'MAP2K1': 10128, 'MAPK1': 12820, 'NFKB1': 17508}",0,0,0,0,10128
Lidocaine (hydrochloride),CVCL_1495,1656,"MAP2K1,MAPK1,NFKB1","{'MAP2K1': 9915, 'MAPK1': 14973, 'NFKB1': 19778}",0,0,0,0,9915
Lidocaine (hydrochloride),CVCL_0293,2232,"MAP2K1,MAPK1,NFKB1","{'MAP2K1': 7669, 'MAPK1': 13831, 'NFKB1': 23125}",0,0,0,0,7669
Lidocaine (hydrochloride),CVCL_0131,2235,"MAP2K1,MAPK1,NFKB1","{'MAP2K1': 11099, 'MAPK1': 16267, 'NFKB1': 13661}",0,0,0,0,11099
Lidocaine (hydrochloride),CVCL_0366,1503,"MAP2K1,MAPK1,NFKB1","{'MAP2K1': 9419, 'MAPK1': 10349, 'NFKB1': 22763}",0,0,0,0,9419
Lidocaine (hydrochloride),CVCL_0546,324,"MAP2K1,MAPK1,NFKB1","{'MAP2K1': 27454, 'MAPK1': 17254, 'NFKB1': 20681}",0,0,0,0,17254
Lidocaine (hydrochloride),CVCL_0459,1101,"MAP2K1,MAPK1,NFKB1","{'MAP2K1': 10317, 'MAPK1': 19885, 'NFKB1': 21336}",0,0,0,0,10317
Lidocaine (hydrochloride),CVCL_0428,936,"MAP2K1,MAPK1,NFKB1","{'MAP2K1': 9321, 'MAPK1': 18542, 'NFKB1': 22101}",0,0,0,0,9321
Lidocaine (hydrochloride),CVCL_0359,123,"MAP2K1,MAPK1,NFKB1","{'MAP2K1': 10389, 'MAPK1': 13626, 'NFKB1': 11532}",0,0,0,0,10389
Lidocaine (hydrochloride),CVCL_1285,1629,"MAP2K1,MAPK1,NFKB1","{'MAP2K1': 8934, 'MAPK1': 17723, 'NFKB1': 19861}",0,0,0,0,8934
Lidocaine (hydrochloride),CVCL_1478,48,"MAP2K1,MAPK1,NFKB1","{'MAP2K1': 7853, 'MAPK1': 12676, 'NFKB1': 10864}",0,0,0,0,7853
Lidocaine (hydrochloride),CVCL_0292,489,"MAP2K1,MAPK1,NFKB1","{'MAP2K1': 9213, 'MAPK1': 12189, 'NFKB1': 17940}",0,0,0,0,9213
Lidocaine (hydrochloride),CVCL_1239,294,"MAP2K1,MAPK1,NFKB1","{'MAP2K1': 5095, 'MAPK1': 17539, 'NFKB1': 20987}",0,0,0,0,5095
Lidocaine (hydrochloride),CVCL_0399,1290,"MAP2K1,MAPK1,NFKB1","{'MAP2K1': 10632, 'MAPK1': 20246, 'NFKB1': 12161}",0,0,0,0,10632
Lidocaine (hydrochloride),CVCL_1715,105,"MAP2K1,MAPK1,NFKB1","{'MAP2K1': 9686, 'MAPK1': 13266, 'NFKB1': 13681}",0,0,0,0,9686
Lidocaine (hydrochloride),CVCL_0152,330,"MAP2K1,MAPK1,NFKB1","{'MAP2K1': 6282, 'MAPK1': 9176, 'NFKB1': 15049}",0,0,0,0,6282
Lidocaine (hydrochloride),CVCL_1577,129,"MAP2K1,MAPK1,NFKB1","{'MAP2K1': 27178, 'MAPK1': 1841, 'NFKB1': 20894}",0,0,0,0,1841
Lidocaine (hydrochloride),CVCL_1724,366,"MAP2K1,MAPK1,NFKB1","{'MAP2K1': 12464, 'MAPK1': 12345, 'NFKB1': 18797}",0,0,0,0,12345
Lidocaine (hydrochloride),CVCL_0099,279,"MAP2K1,MAPK1,NFKB1","{'MAP2K1': 8386, 'MAPK1': 13623, 'NFKB1': 17401}",0,0,0,0,8386
Lidocaine (hydrochloride),CVCL_1531,27,"MAP2K1,MAPK1,NFKB1","{'MAP2K1': 4045, 'MAPK1': 2879, 'NFKB1': 10967}",0,0,0,0,2879
Lidocaine (hydrochloride),CVCL_0023,1137,"MAP2K1,MAPK1,NFKB1","{'MAP2K1': 11547, 'MAPK1': 13625, 'NFKB1': 18855}",0,0,0,0,11547
Lidocaine (hydrochloride),CVCL_1381,564,"MAP2K1,MAPK1,NFKB1","{'MAP2K1': 8907, 'MAPK1': 18303, 'NFKB1': 15600}",0,0,0,0,8907
Lidocaine (hydrochloride),CVCL_1098,378,"MAP2K1,MAPK1,NFKB1","{'MAP2K1': 28374, 'MAPK1': 16987, 'NFKB1': 15845}",0,0,0,0,15845
Lidocaine (hydrochloride),CVCL_0332,834,"MAP2K1,MAPK1,NFKB1","{'MAP2K1': 12957, 'MAPK1': 17201, 'NFKB1': 17554}",0,0,0,0,12957
Lidocaine (hydrochloride),CVCL_1731,531,"MAP2K1,MAPK1,NFKB1","{'MAP2K1': 27457, 'MAPK1': 13836, 'NFKB1': 17795}",0,0,0,0,13836
Lidocaine (hydrochloride),CVCL_1097,651,"MAP2K1,MAPK1,NFKB1","{'MAP2K1': 11412, 'MAPK1': 16906, 'NFKB1': 19287}",0,0,0,0,11412
Lidocaine (hydrochloride),CVCL_1517,1218,"MAP2K1,MAPK1,NFKB1","{'MAP2K1': 10682, 'MAPK1': 20958, 'NFKB1': 18872}",0,0,0,0,10682
Lidocaine (hydrochloride),CVCL_0179,600,"MAP2K1,MAPK1,NFKB1","{'MAP2K1': 13069, 'MAPK1': 18545, 'NFKB1': 22057}",0,0,0,0,13069
Lidocaine (hydrochloride),CVCL_1056,1593,"MAP2K1,MAPK1,NFKB1","{'MAP2K1': 9798, 'MAPK1': 11973, 'NFKB1': 14778}",0,0,0,0,9798
Lidocaine (hydrochloride),CVCL_0334,294,"MAP2K1,MAPK1,NFKB1","{'MAP2K1': 28393, 'MAPK1': 7258, 'NFKB1': 19880}",0,0,0,0,7258
